Date,AGG,DBC,VTI,^VIX
2017-03-21,89.6710433959961,13.71613597869873,106.29695129394531,12.470000267028809
2017-03-22,89.79528045654297,13.706930160522461,106.43804168701172,12.8100004196167
2017-03-23,89.82015991210938,13.679313659667969,106.40276336669922,13.119999885559082
2017-03-24,89.74559020996094,13.725340843200684,106.41338348388672,12.960000038146973
2017-03-27,89.96095275878906,13.706930160522461,106.28937530517578,12.5
2017-03-28,89.7538833618164,13.789778709411621,107.0333023071289,11.529999732971191
2017-03-29,89.95266723632812,13.918655395507812,107.22814178466797,11.420000076293945
2017-03-30,89.78705596923828,13.973889350891113,107.62665557861328,11.539999961853027
2017-03-31,89.853271484375,14.001505851745605,107.44066619873047,12.369999885559082
2017-04-03,90.18689727783203,13.946271896362305,107.17498016357422,12.380000114440918
2017-04-04,90.1039047241211,14.084354400634766,107.22814178466797,11.789999961853027
2017-04-05,90.20349884033203,14.111969947814941,106.79418182373047,12.890000343322754
2017-04-06,90.1952133178711,14.148791313171387,107.13074493408203,12.390000343322754
2017-04-07,89.99605560302734,14.185614585876465,107.05101013183594,12.869999885559082
2017-04-10,90.11221313476562,14.296079635620117,107.18386840820312,14.050000190734863
2017-04-11,90.36949920654297,14.32369613647461,107.14842224121094,15.069999694824219
2017-04-12,90.56864166259766,14.32369613647461,106.59935760498047,15.770000457763672
2017-04-13,90.68484497070312,14.36972427368164,105.87317657470703,15.960000038146973
2017-04-17,90.63504791259766,14.286874771118164,106.79418182373047,14.65999984741211
2017-04-18,91.00025177001953,14.23164176940918,106.56393432617188,14.420000076293945
2017-04-19,90.85916900634766,13.98309326171875,106.47539520263672,14.930000305175781
2017-04-20,90.7180404663086,13.927860260009766,107.35212707519531,14.149999618530273
2017-04-21,90.742919921875,13.789778709411621,107.0067367553711,14.630000114440918
2017-04-24,90.61019897460938,13.743752479553223,108.1402816772461,10.84000015258789
2017-04-25,90.31139373779297,13.80819034576416,108.8133544921875,10.760000228881836
2017-04-26,90.42757415771484,13.734546661376953,108.83991241455078,10.850000381469727
2017-04-27,90.51054382324219,13.660902976989746,108.94620513916016,10.359999656677246
2017-04-28,90.66826629638672,13.624080657958984,108.5831069946289,10.819999694824219
2017-05-01,90.43456268310547,13.651698112487793,108.86648559570312,10.109999656677246
2017-05-02,90.5593032836914,13.504409790039062,108.86648559570312,10.59000015258789
2017-05-03,90.46781921386719,13.449177742004395,108.60079193115234,10.680000305175781
2017-05-04,90.3929672241211,13.126986503601074,108.68051147460938,10.460000038146973
2017-05-05,90.40956115722656,13.311095237731934,109.22074890136719,10.569999694824219
2017-05-08,90.23492431640625,13.25586223602295,109.05243682861328,9.770000457763672
2017-05-09,90.24323272705078,13.191424369812012,109.01705169677734,9.960000038146973
2017-05-10,90.26821899414062,13.403149604797363,109.25614166259766,10.210000038146973
2017-05-11,90.2598648071289,13.458381652832031,108.93731689453125,10.600000381469727
2017-05-12,90.59257507324219,13.458381652832031,108.72478485107422,10.399999618530273
2017-05-15,90.5593032836914,13.532026290893555,109.30928802490234,10.420000076293945
2017-05-16,90.67574310302734,13.550437927246094,109.24728393554688,10.649999618530273
2017-05-17,91.14148712158203,13.642491340637207,107.28125762939453,15.59000015258789
2017-05-18,91.09162139892578,13.605669975280762,107.60009002685547,14.65999984741211
2017-05-19,91.09162139892578,13.872628211975098,108.37055206298828,12.039999961853027
2017-05-22,91.03338623046875,13.964682579040527,108.94620513916016,10.930000305175781
2017-05-23,90.85871124267578,13.918655395507812,109.13215637207031,10.720000267028809
2017-05-24,91.0167465209961,13.891039848327637,109.45097351074219,10.020000457763672
2017-05-25,91.05831909179688,13.587259292602539,109.91146087646484,9.989999771118164
2017-05-26,91.02508544921875,13.688518524169922,109.89378356933594,9.8100004196167
2017-05-30,91.19975280761719,13.57805347442627,109.71666717529297,10.380000114440918
2017-05-31,91.29122924804688,13.430767059326172,109.68123626708984,10.40999984741211
2017-06-01,91.24960327148438,13.33871078491211,110.69965362548828,9.890000343322754
2017-06-02,91.54959106445312,13.274272918701172,111.06277465820312,9.75
2017-06-05,91.40790557861328,13.200630187988281,110.92107391357422,10.069999694824219
